id;bandas;comuna;cut_comuna;region;cut_region;titulo;fuente;url;fecha;bandas_nombre
fcc781bb7d14bd9c1dc1b6fe575ecbe8;tren aragua;NA;NA;NA;NA;“Es tiempo de medidas drásticas”: diputado Manouchehri pide a Gobierno de Boric prohibir el ingreso de venezolanos a Chile por dos años;publimetro;https://www.publimetro.cl/noticias/2024/04/12/es-tiempo-de-medidas-drasticas-diputado-manouchehri-pide-a-gobierno-de-boric-prohibir-el-ingreso-de-venezolanos-a-chile-por-dos-anos/;2024-04-12;Tren de Aragua
8f4d3c7d677019b46bed869b98ffa736;tren aragua;NA;NA;NA;NA;“Los delincuentes a la cárcel o al cementerio”: El ferviente discurso de Rodolfo Carter que encuentra eco en la derecha;theclinic;https://www.theclinic.cl/2024/04/12/los-delincuentes-a-la-carcel-o-al-cementerio-el-ferviente-discurso-de-rodolfo-carter-que-encuentra-eco-en-la-derecha/;2024-04-12;Tren de Aragua
f82fdc5e436e0862031dff54e885ea0a;tren aragua;Quinta de Tilcoco;6114;Libertador Gral. Bernardo O'Higgins;6;"""Son inocentes"": esta es la amenaza que recibió Carabineros tras detención de venezolanos vinculados a crimen de teniente";24horas;https://www.24horas.cl/actualidad/nacional/son-inocentes-esta-es-la-amenaza-que-recibio-cabrabineros-comisaria-venezolanos-carabiner-quinta-normal;2024-04-11;Tren de Aragua
ad22e1d6af9ecad55c41681d76c1bc8f;tren aragua;Quinta de Tilcoco;6114;Libertador Gral. Bernardo O'Higgins;6;Crimen de carabinero: venezolano abatido tenía orden de expulsión desde 2020;24horas;https://www.24horas.cl/actualidad/nacional/crimen-carabinero-venezolano-abatido-tenia-orden-expulsion;2024-04-11;Tren de Aragua
7d77acdfd0fd8f6c6e242561b54225be;tren aragua;Providencia;13123;Metropolitana de Santiago;13;"Matthei: venezolanos detenidos ""están muertos de la risa, saben que no les pasará nada""";24horas;https://www.24horas.cl/actualidad/nacional/matthei-reclama-venezolanos-muertos-risa-porque-no-pasara-nada;2024-04-11;Tren de Aragua
6acd1416ab170645849bff5c4050b80b;tren aragua;Quinta de Tilcoco;6114;Libertador Gral. Bernardo O'Higgins;6;"""Ni la muerte nos detiene"": los desafiantes mensajes en Facebook de detenido por crimen de carabinero";24horas;https://www.24horas.cl/actualidad/nacional/desafiantes-mensajes-detenido-asesinato-carabinero;2024-04-11;Tren de Aragua
80f04981e72c65181e91d4a6a123619e;tren aragua;Quinta de Tilcoco;6114;Libertador Gral. Bernardo O'Higgins;6;Sonriendo y sin ocultar su cara: Carabineros muestra a detenidos por crimen de teniente;24horas;https://www.24horas.cl/actualidad/nacional/carabineros-traslada-a-venezolanos-detenidos-por-crimen-de-carabinero;2024-04-11;Tren de Aragua
26aee4a4668a5e699cb468e28c888783;tren aragua;NA;NA;NA;NA;Fiscalía confirma tres venezolanos detenidos por crimen de carabinero;24horas;https://www.24horas.cl/actualidad/nacional/venezolanos-detenidos-crimen-carabinero-emmanuel-sanchez;2024-04-11;Tren de Aragua
58e791643ffd649687a17cf5a7ffce39;tren aragua;NA;NA;NA;NA;Carmona (PC) asegura que llamado a consulta de embajador Gazmuri es una “señal de preocupación”: “El Gobierno hace bien”;cnnchile;https://www.cnnchile.com/pais/carmona-llamado-embajador-gazmuri-senal-preocupacion_20240411/;2024-04-11;Tren de Aragua
4867b382b03b6f511f81bacc4d46cf35;tren aragua;NA;NA;NA;NA;Pdte. Boric llama a consulta a embajador Gazmuri tras negación de canciller venezolano sobre existencia del Tren de Aragua;cnnchile;https://www.cnnchile.com/pais/boric-llamado-consulta-embajador-venezuela-tren-de-aragua_20240411/;2024-04-11;Tren de Aragua
3d1634c4054aca9a6d32309bb9aed03d;tren aragua;NA;NA;NA;NA;Soto pide respaldo “cerrado” a Carabineros tras muerte de teniente para “que salgan a disparar y matar, si es necesario”;cnnchile;https://www.cnnchile.com/pais/soto-ppd-respaldo-carabineros-salgan-disparar-matar_20240411/;2024-04-11;Tren de Aragua
4bc5d39ac139b40ea0d64728d0ec3c6b;tren aragua;NA;NA;NA;NA;Embajador Gazmuri es llamado a consulta ante polémica sobre el Tren de Aragua;cooperativa;https://www.cooperativa.cl/noticias/pais/relaciones-exteriores/venezuela/embajador-gazmuri-es-llamado-a-consulta-ante-polemica-sobre-el-tren-de/2024-04-11/064317.html;2024-04-11;Tren de Aragua
5ca62a9afb675c9d6641fd0fa89fa258;tren aragua;NA;NA;NA;NA;"Fiscal por crimen de Ronald Ojeda: ""Esto se organizó y se solicitó desde Venezuela""";cooperativa;https://www.cooperativa.cl/noticias/pais/policial/secuestros/fiscal-por-crimen-de-ronald-ojeda-esto-se-organizo-y-se-solicito-desde/2024-04-11/222209.html;2024-04-11;Tren de Aragua
c24885a7ef063a8c0a024254cfeb5fed;tren aragua;San Nicolás;16305;Ñuble;16;Monsalve: Sin la colaboración de Venezuela es muy difícil que Chile pueda cumplir las expulsiones;cooperativa;https://www.cooperativa.cl/noticias/pais/relaciones-exteriores/venezuela/monsalve-sin-la-colaboracion-de-venezuela-es-muy-dificil-que-chile/2024-04-11/195747.html;2024-04-11;Tren de Aragua
0884e413bd441afccc25f9b9f20b4014;tren aragua;NA;NA;NA;NA;Diputado Raúl Soto pide apoyo a Carabineros: “Que salgan a disparar y matar, si es necesario”;eldinamo;https://www.eldinamo.cl/pais/2024/04/11/diputado-raul-soto-pide-apoyo-a-carabineros-que-salgan-a-disparar-y-matar-si-es-necesario/;2024-04-11;Tren de Aragua
d67843dc89b4556cc03e3ba1544d67d3;tren aragua;San Nicolás;16305;Ñuble;16;"Fiscalía apunta a crimen político en caso Ojeda: ""Esto se organizó, se solicitó el secuestro y posterior homicidio desde Venezuela""";emol;http://www.emol.com/noticias/Nacional/2024/04/11/1127603/fiscalia-ojeda-organizo-desde-venezuela.html;2024-04-11;Tren de Aragua
a2ecdfaa94b1e402699b8a02d5118a87;tren aragua;NA;NA;NA;NA;"""Que salgan a matar si es necesario"": diputado Raúl Soto pide detener delincuencia de forma radical";lahora;https://lahora.cl/cronica/2024/04/11/que-salgan-a-matar-si-es-necesario-diputado-raul-soto-pide-detener-delincuencia-de-forma-radical/;2024-04-11;Tren de Aragua
f80de3e7ffcfb2426d5e2c6b80eec7b0;tren aragua;NA;NA;NA;NA;"""Dejemos de hablar hue..."": José Antonio Neme disparó contra gobierno de Maduro por venezolanos que asesinaron a carabinero";lahora;https://lahora.cl/cronica/2024/04/11/dejemos-de-hablar-hue-jose-antonio-neme-disparo-contra-gobierno-de-maduro-por-venezolanos-que-asesinaron-a-carabinero/;2024-04-11;Tren de Aragua
4db73b8015137780df14dc1012939e02;tren aragua;San Pablo;10307;Los Lagos;10;"""¡Córranles bala!"": repudio transversal tras actitud ""arrogante"" de venezolanos que asesinaron a carabinero";lahora;https://lahora.cl/cronica/2024/04/11/corranles-bala-repudio-transversal-tras-actitud-arrogante-de-venezolanos-que-asesinaron-a-carabinero/;2024-04-11;Tren de Aragua
bf1ee295a7a595203a7a069374ad01af;tren aragua;Ñuñoa;13120;Metropolitana de Santiago;13;Gobierno llama a consulta a embajador Gazmuri por dichos de canciller venezolano sobre Tren de Aragua;lanacion;https://www.lanacion.cl/gobierno-llama-a-consulta-a-embajador-gazmuri-por-dichos-de-canciller-venezolano-sobre-tren-de-aragua/;2024-04-11;Tren de Aragua
37d399f2d0845c4a5ff919a7b63d094c;tren aragua;Ñuñoa;13120;Metropolitana de Santiago;13;"Boric llama a consulta a embajador en Venezuela y califica como ""un gran insulto"" las declaraciones del canciller Gil";meganoticias;https://www.meganoticias.cl/nacional/444764-boric-llama-a-consulta-a-embajador-en-venezuela-canciller-gil-brk-11-04-2024.html;2024-04-11;Tren de Aragua
b3f0f6278acb5aae687fa3a7a1473e78;tren aragua;NA;NA;NA;NA;"Monsalve y relaciones diplomáticas con Venezuela: Se están ""evaluando"" pero son necesarias para concretar expulsiones";meganoticias;https://www.meganoticias.cl/nacional/444849-manuel-monsalve-relaciones-diplomaticas-venezuela-expulsiones-migrantes-brk-11-04-2024.html;2024-04-11;Tren de Aragua
6d94efd89bf0c085c5e2511c8d4755ba;tren aragua;NA;NA;NA;NA;“¡Dejémonos de hablar hue***!”: Neme estalla contra régimen de Maduro luego de la risa de uno de los detenidos por crimen de carabinero;publimetro;https://www.publimetro.cl/noticias/2024/04/11/dejemonos-de-hablar-hue-neme-estalla-contra-regimen-de-maduro-luego-de-la-risa-de-uno-de-los-detenidos-por-crimen-de-carabinero/;2024-04-11;Tren de Aragua
78bd58494e3eaf61758f2ec971d73b06;tren aragua;NA;NA;NA;NA;Los vaivenes de la compleja relación de Chile con Venezuela bajo la administración Boric;theclinic;https://www.theclinic.cl/2024/04/11/los-vaivenes-de-la-compleja-relacion-de-chile-con-venezuela-bajo-la-administracion-boric/;2024-04-11;Tren de Aragua
3eeaa5347a9e7a9867b524a64aee4e06;tren aragua;NA;NA;NA;NA;Gobierno desecha idea de cortar relaciones con Venezuela luego que su canciller negara la existencia del Tren de Aragua;adnradio;https://www.adnradio.cl/2024/04/10/gobierno-desecha-idea-de-cortar-relaciones-con-venezuela-luego-que-su-canciller-negara-la-existencia-del-tren-de-aragua/;2024-04-10;Tren de Aragua
c9977690ea850100994af5ea6eebc9ab;tren aragua;Cerrillos;13102;Metropolitana de Santiago;13;"Instalación de ""locales"" fachada para lavar activos: Las señales del ""siguiente nivel"" de expansión del crimen organizado";emol;http://www.emol.com/noticias/Nacional/2024/04/10/1127221/lavado-activos-fachada-barberia-crimen.html;2024-04-10;Tren de Aragua
75ed0b3959c7d2b7310588c8bc1ab75a;tren aragua;NA;NA;NA;NA;“No podía respirar”: agreden a adolescente detenido por crimen del teniente (R) Ojeda;latercera;https://www.latercera.com/la-tercera-pm/noticia/no-podia-respirar-agreden-a-adolescente-detenido-por-crimen-del-teniente-r-ojeda/XIWP35DBTJEQ3OLCMQMFD6GMBU/;2024-04-10;Tren de Aragua
eef38ce3fa4ca5320342d3c58d2d9207;tren aragua;NA;NA;NA;NA;“Muestra un arma artesanal”: revelan que menor detenido por crimen de Ronald Ojeda fue víctima de amenazas y agresiones;publimetro;https://www.publimetro.cl/noticias/2024/04/10/muestra-un-arma-artesanal-revelan-que-menor-detenido-por-crimen-de-ronald-ojeda-fue-victima-de-amenazas-y-agresiones/;2024-04-10;Tren de Aragua
c97b00e8be9d52c5b5a53586bf54845d;tren aragua;NA;NA;NA;NA;Vallejo descarta romper relaciones diplomáticas con Venezuela;radiouchile;https://radio.uchile.cl/2024/04/10/vallejo-descarta-romper-relaciones-diplomaticas-con-venezuela/;2024-04-10;Tren de Aragua
c474c09e21d017839f9d0675a1b7bb05;tren aragua;NA;NA;NA;NA;Canciller venezolano mantiene dichos por el Tren de Aragua y responde al Gobierno: “Bien sabe Chile que se han creado etiquetas de bandas criminales”;adnradio;https://www.adnradio.cl/2024/04/09/canciller-venezolano-mantiene-dichos-por-el-tren-de-aragua-y-responde-al-gobierno-bien-sabe-chile-que-se-han-creado-etiquetas-de-bandas-criminales/;2024-04-09;Tren de Aragua
8d6bf1684d2a49e1180bc2b94c6df525;tren aragua;NA;NA;NA;NA;Tohá respondió a Caracas: Es un insulto al pueblo de Chile decir que el Tren de Aragua no existe;cooperativa;https://www.cooperativa.cl/noticias/pais/relaciones-exteriores/venezuela/toha-respondio-a-caracas-es-un-insulto-al-pueblo-de-chile-decir-que-el/2024-04-09/104243.html;2024-04-09;Tren de Aragua
7424cf9ce9b6789cd01f59b9c08299ee;tren aragua;NA;NA;NA;NA;"""Bien sabe Chile"": Canciller venezolano insiste que Tren de Aragua es ""narrativa falsa""";cooperativa;https://www.cooperativa.cl/noticias/mundo/venezuela/relaciones-exteriores/bien-sabe-chile-canciller-venezolano-insiste-que-tren-de-aragua-es/2024-04-09/162012.html;2024-04-09;Tren de Aragua
f215e760bb7edf8727a48696e846ca6f;tren aragua;NA;NA;NA;NA;Nueva diferencia con Venezuela aumenta presión al Gobierno: Piden llamar a Gazmuri y cortar relaciones diplomáticas;emol;http://www.emol.com/noticias/Nacional/2024/04/09/1127357/diferencia-venezuela-aumenta-presion-gobierno.html;2024-04-09;Tren de Aragua
0c68f62f7d9805d1cf8fb75407b8c655;tren aragua;Santiago;13101;Metropolitana de Santiago;13;"UDI pide al Gobierno expresar molestia tras dichos de canciller venezolano sobre ""inexistencia"" del Tren de Aragua";emol;http://www.emol.com/noticias/Nacional/2024/04/09/1127260/udi-canciller-expresar-molestia-aragua.html;2024-04-09;Tren de Aragua
eff4765c67c2c25c0700e3c8ce55344f;tren aragua;NA;NA;NA;NA;"Parlamentarios emplazan al Ejecutivo a enviar ""carta de amonestación"" contra canciller venezolano por sus dichos";emol;http://www.emol.com/noticias/Nacional/2024/04/09/1127308/carta-amonestacion-canciller-parlamentarios.html;2024-04-09;Tren de Aragua
584020ff160956a4c76492de46fa4334;tren aragua;NA;NA;NA;NA;Qué hay detrás de la ofensiva parlamentaria para remover a Armendáriz y congelar las causas contra Carabineros de Chong;exante;https://www.ex-ante.cl/claves-la-peticion-parlamentaria-para-remover-a-armendariz-y-congelar-las-causas-contra-carabineros-de-chong/;2024-04-09;Tren de Aragua
5f9d812054de67a735242b66a4b84b95;tren aragua;Biobío;NA;Biobío;NA;Importante robo de cables dejó sin luz a tres comunas de la Región del Biobío;lanacion;https://www.lanacion.cl/importante-robo-de-cables-dejo-sin-luz-a-tres-comunas-de-la-region-del-biobio/;2024-04-09;Tren de Aragua
8be0d3b7ae1f3a6950b881169a93e1e9;tren aragua;Santiago;13101;Metropolitana de Santiago;13;UDI llama al canciller a expresar molestia con su par venezolano por dichos sobre el Tren de Aragua;lanacion;https://www.lanacion.cl/udi-llama-al-canciller-a-expresar-molestia-con-su-par-venezolano-por-dichos-sobre-el-tren-de-aragua/;2024-04-09;Tren de Aragua
e47f4f052a7984f7149ef23508005f7b;tren aragua;NA;NA;NA;NA;Polémica por Tren de Aragua desata tensión entre cancillerías de Chile y Venezuela;meganoticias;https://www.meganoticias.cl/nacional/444609-tren-de-aragua-polemica-cancilleria-chile-venezuela-09-04-2024.html;2024-04-09;Tren de Aragua
df8cadcd8527017affdbb1e23a17a0cf;tren aragua;NA;NA;NA;NA;Ministra Tohá calificó como un insulto expresiones del canciller venezolano;radiouchile;https://radio.uchile.cl/2024/04/09/ministra-toha-califico-como-un-insulto-expresiones-del-canciller-venezolano/;2024-04-09;Tren de Aragua
46bd41fb1e849b52c087fe5b44af71f3;tren aragua;NA;NA;NA;NA;“Les invitamos a asumir el combate al crimen de manera profesional”: Canciller venezolano responde al Gobierno por polémica del Tren de Aragua;theclinic;https://www.theclinic.cl/2024/04/09/les-invitamos-a-asumir-el-combate-al-crimen-de-manera-profesional-canciller-venezolano-responde-al-gobierno-por-polemica-del-tren-de-aragua/;2024-04-09;Tren de Aragua
dc970ccf93a626d6f040650095761abd;ciudad dios;Metropolitana de Santiago;NA;Metropolitana de Santiago;NA;Barrio Yungay: concejala advierte que criminalidad propicia la especulación inmobiliaria;eldesconcierto;https://www.eldesconcierto.cl/2024/04/07/barrio-yungay-concejala-advierte-que-criminalidad-propicia-la-especulacion-inmobiliaria;2024-04-08;Los Ciudad de Dios
1598c9b9b51946bfc8e6113fa7e6b16a;tren aragua;NA;NA;NA;NA;Misterio total por cadáver abandonado en una calle de Ñuñoa: Llevaba 6 meses muerta y no le han encontrado lesiones;lacuarta;https://www.lacuarta.com/cronica/noticia/misterio-total-por-cadaver-abandonado-en-una-calle-de-nunoa-llevaba-6-meses-muerta-y-no-le-encuentran-lesiones/4NIJKBBAYJCKBAIPOIB55ZCCVQ/;2024-04-08;Tren de Aragua
ec3f79890f2f8bfeb11df8f44fba8ece;tren aragua;NA;NA;NA;NA;“Brutal indolencia” y “crueldad”: Doctora Cordero desata polémica con fuertes dichos sobre esquizofrenia y suicidios;lacuarta;https://www.lacuarta.com/cronica/noticia/los-que-se-suicidan-son-los-papas-maria-luisa-cordero-desata-escandalo-con-fuertes-dichos-sobre-la-esquizofrenia/6UN4TGSUQFHB7J2VGT62IYJDCE/;2024-04-08;Tren de Aragua
d7b66dd327e25a686ffba60351c5f490;tren aragua;NA;NA;NA;NA;Canciller de Venezuela asegura que el Tren de Aragua “no existe, jamás ha existido”;lacuarta;https://www.lacuarta.com/cronica/noticia/canciller-de-venezuela-asegura-que-el-tren-de-aragua-no-existe-jamas-ha-existido/5MP2R4WFZVHLPM6RZ77PNSQLGA/;2024-04-08;Tren de Aragua
0c7342328187337fdef2931943d3b3ed;tren aragua;NA;NA;NA;NA;Líder de Empresas Compañía Manufacturera de Papeles y Cartones reclama mayor mirada de valor del Estado de Chile hacia el sector forestal;lanacion;https://www.lanacion.cl/lider-de-empresas-compania-manufacturera-de-papeles-y-cartones-reclama-mayor-mirada-de-valor-del-estado-de-chile-hacia-el-sector-forestal/;2024-04-08;Tren de Aragua
270804107d8f2fd2add27826bca0690e;cartel sinaloa;Metropolitana de Santiago;NA;Metropolitana de Santiago;NA;Quiénes son Los Trinitarios, peligrosa banda dominicana investigada en Chile;24horas;https://www.24horas.cl/actualidad/nacional/los-trinitarios-peligrosa-banda-dominicana-;2024-04-05;Cartel de Sinaloa
fc0523c41ab006817f2fbf25386a93d3;cartel sinaloa;Metropolitana de Santiago;NA;Metropolitana de Santiago;NA;¿Quiénes son ‘Los Trinitarios’?: la banda criminal de origen dominicano que está operando en Chile;adnradio;https://www.adnradio.cl/2024/04/05/quienes-son-los-trinitarios-la-banda-criminal-de-origen-dominicano-que-esta-operando-en-chile/;2024-04-05;Cartel de Sinaloa
4a28138297a5f95c4283ffea29db89a3;cartel sinaloa;Cerrillos;13102;Metropolitana de Santiago;13;Quiénes son Los Trinitarios, la organización criminal que causó mega operativo policial en la RM;cnnchile;https://www.cnnchile.com/pais/quienes-son-los-trinitarios_20240405/;2024-04-05;Cartel de Sinaloa
62b1889608bce3676dc5baabef17c023;ciudad dios;Santiago;13101;Metropolitana de Santiago;13;Desalojos de 50 casas tomadas en Santiago arroja que 81% estaba en manos de extranjeros;eldesconcierto;https://www.eldesconcierto.cl/2024/04/05/desalojos-de-50-casas-tomadas-en-santiago-arroja-que-81-estaba-en-manos-de-extranjeros;2024-04-05;Los Ciudad de Dios
fcaa4415f1836dde720ad80ef6b221e2;tren aragua;Cerrillos;13102;Metropolitana de Santiago;13;VIDEO| Mega operativo PDI en 17 comunas de Santiago: Buscan a banda “Los Trinitarios”;eldesconcierto;https://www.eldesconcierto.cl/2024/04/05/video-mega-operativo-pdi-en-17-comunas-de-santiago-buscan-a-banda-los-trinitarios;2024-04-05;Tren de Aragua
ed4be5e8e8cfd62cf2b4c1e1f511dcfd;tren aragua;María Elena;2302;Antofagasta;2;UDI sondea a exministro Delgado para competir con Vodanovic por Maipú;lanacion;https://www.lanacion.cl/udi-sondea-a-exministro-delgado-para-competir-con-vodanovic-por-maipu/;2024-04-05;Tren de Aragua
6426e0418cc5f573555ce3199dd39834;mara salvatrucha;Cerrillos;13102;Metropolitana de Santiago;13;"¿Quiénes son ""Los Trinitarios""? El historial criminal de la banda dominicana que controla toma de Cerrillos";meganoticias;https://www.meganoticias.cl/nacional/444292-quienes-son-los-trinitarios-cerrillos-toma-nuevo-amanecer-megaoperativo-pdi-republica-dominicana-pdp-5-4-2024.html;2024-04-05;Mara Salvatrucha
001c6f787a31628c911054d80e6b12ad;tren aragua;NA;NA;NA;NA;Embajadora de EEUU y visa Waiver: “Tiene que ser más eficiente la forma en que compartimos la información (de Carabineros y PDI)”;exante;https://www.ex-ante.cl/embajadora-de-eeuu-y-visa-waiver-tiene-que-ser-mas-eficiente-la-forma-en-que-compartimos-la-informacion-de-carabineros-y-pdi/;2024-04-04;Tren de Aragua
6cebc67b6695e0e599482678f0994da8;tren aragua;NA;NA;NA;NA;Lanzan programa de certificación de mentores para apoyar la gestión de micro y pequeñas empresas del país;lanacion;https://www.lanacion.cl/lanzan-programa-de-certificacion-de-mentores-para-apoyar-la-gestion-de-micro-y-pequenas-empresas-del-pais/;2024-04-04;Tren de Aragua
b2455edbc68261052df4520ed8dcf6e5;tren aragua;Peñalolén;13122;Metropolitana de Santiago;13;Motociclista murió tras accidente en caletera de Vespucio Sur de Peñalolén;lanacion;https://www.lanacion.cl/motociclista-murio-tras-accidente-en-caletera-de-vespucio-sur-de-penalolen/;2024-04-04;Tren de Aragua
c7009bc25c84b2c5d613cc5da80aa163;tren aragua;NA;NA;NA;NA;"Medio colombiano denuncia que Venezuela lanzó ""cacería"" contra opositores en Colombia y Chile";cooperativa;https://www.cooperativa.cl/noticias/pais/relaciones-exteriores/venezuela/medio-colombiano-denuncia-que-venezuela-lanzo-caceria-contra/2024-04-03/074641.html;2024-04-03;Tren de Aragua
c7009bc25c84b2c5d613cc5da80aa163;ejército liberación;NA;NA;NA;NA;"Medio colombiano denuncia que Venezuela lanzó ""cacería"" contra opositores en Colombia y Chile";cooperativa;https://www.cooperativa.cl/noticias/pais/relaciones-exteriores/venezuela/medio-colombiano-denuncia-que-venezuela-lanzo-caceria-contra/2024-04-03/074641.html;2024-04-03;Ejército de Liberación
57f6a490b62aaa72b2289295c05b7404;ejército liberación;NA;NA;NA;NA;¿Operación Cóndor venezolana? En Colombia aseguran que Maduro mandó a matar a Ronald Ojeda;eldesconcierto;https://www.eldesconcierto.cl/2024/04/03/operacion-condor-venezolana-en-colombia-aseguran-que-maduro-mando-a-matar-a-ronald-ojeda;2024-04-03;Ejército de Liberación
57f6a490b62aaa72b2289295c05b7404;tren aragua;NA;NA;NA;NA;¿Operación Cóndor venezolana? En Colombia aseguran que Maduro mandó a matar a Ronald Ojeda;eldesconcierto;https://www.eldesconcierto.cl/2024/04/03/operacion-condor-venezolana-en-colombia-aseguran-que-maduro-mando-a-matar-a-ronald-ojeda;2024-04-03;Tren de Aragua
3dbf8c75cb9bbe9eddfc6eec97887f47;tren aragua;NA;NA;NA;NA;Cada día más macabro: hallan tres cadáveres en cementerio de animales de Alto Hospicio;lahora;https://lahora.cl/cronica/2024/04/03/cada-dia-mas-macabro-hallan-tres-cadaveres-en-cementerio-de-animales-de-alto-hospicio/;2024-04-03;Tren de Aragua
8b4eaf4c874c2ad2ec085abd9b64cb92;tren aragua;NA;NA;NA;NA;Inicia juicio contra integrantes del Tren de Aragua en Puerto Montt acusados de trata de personas;biobio;https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2024/04/02/inicia-juicio-contra-integrantes-del-tren-de-aragua-en-puerto-montt-acusados-de-trata-de-personas.shtml;2024-04-02;Tren de Aragua
5c89840bf7b30f7e521527c00ff0a5bc;tren aragua;NA;NA;NA;NA;El vínculo que uniría al Tren de Aragua con el crimen del cabo Palma;eldinamo;https://www.eldinamo.cl/pais/2024/04/02/el-vinculo-que-uniria-al-tren-de-aragua-con-el-crimen-del-cabo-palma/;2024-04-02;Tren de Aragua
73ca1432da117eef7e1bdf6708969eac;tren aragua;San Pedro de Atacama;2203;Antofagasta;2;"""Mafias"" y ""extorsión"": El temor que relatan los locatarios de Lo Valledor y La Vega";emol;http://www.emol.com/noticias/Nacional/2024/04/02/1126584/la-vega-lo-valledor-inseguridad.html;2024-04-02;Tren de Aragua
2591a95d8b2f8543fe2d4b3ba396a677;tren aragua;NA;NA;NA;NA;Medio colombiano involucra a régimen de Nicolás Maduro en crimen de Ronald Ojeda y otros opositores al gobierno venezolano;publimetro;https://www.publimetro.cl/noticias/2024/04/02/medio-colombiano-involucra-a-regimen-de-nicolas-maduro-en-crimen-de-ronald-ojeda-y-otros-opositores-al-gobierno-venezolano/;2024-04-02;Tren de Aragua
abdf232f180a283e76f92043fa9742b8;tren aragua;NA;NA;NA;NA;A casi un año del crimen: revelan vínculo entre los asesinos del cabo Palma y el Tren de Aragua;adnradio;https://www.adnradio.cl/2024/04/01/a-casi-un-ano-del-crimen-revelan-vinculo-entre-los-asesinos-del-cabo-palma-y-el-tren-de-aragua/;2024-04-01;Tren de Aragua
ce447d8efdaa10aaabdd49ec86768789;tren aragua;Alto Hospicio;1107;Tarapacá;1;Menor de 14 años denunció abusos sexuales de su padre, tío y primo en toma de Alto Hospicio;chvnoticias;https://www.chvnoticias.cl/casos-policiales/menor-de-14-anos-alto-hospicio-abuso-sexual_20240401/;2024-04-01;Tren de Aragua
c1b6102fb3e35aa8c56c35bbb7277561;tren aragua;Alto Hospicio;1107;Tarapacá;1;Niña denunció abuso de familiares en toma de Alto Hospicio;cooperativa;https://www.cooperativa.cl/noticias/pais/region-de-tarapaca/nina-denuncio-abuso-de-familiares-en-toma-de-alto-hospicio/2024-04-01/121026.html;2024-04-01;Tren de Aragua
8cc976bc4e172d1ee7781a77328d6e2b;tren aragua;Lo Espejo;13116;Metropolitana de Santiago;13;Tras balacera en Lo Valledor: Recuerdan nexos de la familia Alessandri con negocio de los guardias privados;elciudadano;https://www.elciudadano.com/chile/tras-balacera-en-lo-valledor-recuerdan-nexos-de-la-familia-alessandri-con-negocio-de-los-guardias-privados/04/01/;2024-04-01;Tren de Aragua
00a74ad16a2e56a23d8809f724497d95;tren aragua;Padre Las Casas;9112;La Araucanía;9;Joven de 14 años denunció abuso de familiares en toma de Alto Hospicio;lanacion;https://www.lanacion.cl/joven-de-14-anos-denuncio-abuso-de-familiares-en-toma-de-alto-hospicio/;2024-04-01;Tren de Aragua
5f9b27ec918f4ec8a37152d77dc110b6;ciudad dios;Maipú;13119;Metropolitana de Santiago;13;Desalojos: la cuestionada acción mediática en plena crisis de seguridad;radiouchile;https://radio.uchile.cl/2024/04/01/desalojos-la-cuestionada-accion-mediatica-en-plena-crisis-de-seguridad/;2024-04-01;Los Ciudad de Dios
128c5bf9e2f306fe3a6a5ef99dd52eb5;tren aragua;Tarapacá;NA;Tarapacá;NA;Abogado del Tren de Aragua: “Los que venden los teléfonos son los gendarmes”;eldesconcierto;https://www.eldesconcierto.cl/2024/03/31/abogado-del-tren-de-aragua-los-que-venden-los-telefonos-son-los-gendarmes;2024-03-31;Tren de Aragua
b198863bddd125f36901e9c512c0dcd3;tren aragua;NA;NA;NA;NA;"Tren de Aragua entre ellas: Cómo las organizaciones criminales operan a través de la ""franquicia del crimen"" en Chile";emol;http://www.emol.com/noticias/Nacional/2024/03/30/1126221/franquicia-del-crimen-celulas.html;2024-03-30;Tren de Aragua
458fa8a50452333ea6f2252f16facff7;tren aragua;NA;NA;NA;NA;PDI desbarata banda que explotaba extranjeras y chilenas: tres personas fueron detenidas;biobio;https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2024/03/28/pdi-desbarata-banda-que-explotaba-extranjeras-y-chilenas-tres-personas-fueron-detenidas.shtml;2024-03-28;Tren de Aragua
722aa881f10b07a5b56c72f7bf8219af;ciudad dios;Yungay;16109;Ñuble;16;"""El lugar más peligroso de Santiago"": Comienza demolición de 'La Ciudad de Dios'";24horas;https://www.24horas.cl/actualidad/nacional/el-lugar-mas-peligroso-de-santiago-comienza-demolicion-ciudad-de-dios;2024-03-27;Los Ciudad de Dios
f11dbed00a0c415c57c4865111dc545b;ciudad dios;Santiago;13101;Metropolitana de Santiago;13;"""La Ciudad de Dios"" o ""La favela chilena"": detalles del megadesalojo en Santiago";24horas;https://www.24horas.cl/actualidad/nacional/desalojo-santiago-favela-ciudad-dios;2024-03-27;Los Ciudad de Dios
4bbd06f8cb75d569cb25199b19eeba78;ciudad dios;Santiago;13101;Metropolitana de Santiago;13;"Desalojan ""La Ciudad de Dios"" de Santiago, casas vinculadas a diversos crímenes";24horas;https://www.24horas.cl/actualidad/nacional/desalojan-la-ciudad-de-dios-de-santiago-casas-;2024-03-27;Los Ciudad de Dios
